=== PAGE 1 ===
# Sheet: Front page
UK Government GHG Conversion Factors for Company Reporting
Front page
 | Next publication date: | June 2027 | Factor set: | Flat file
 | Version: | 1.2 | Year: | 2026
 | UK Government GHG Conversion Factors for Company Reporting
 | Flat File Data Format
 | Status: | Final
 | Version: | 1.2
 | Updated: | 2026-07-10 00:00:00 | An error was identified whereby some factors for which no data were available were reported as 0 rather than left blank. This affected well-to-tank emissions factors for certain hybrid, CNG and LPG cars, and hotel stay factors for certain countries. These values have been corrected in this version.
 | Year: | 2026
 | Description: | 2026 update
 | Next publication date: | 2027-06-01 00:00:00
 | For technical queries, please contact Greenhouse Gas Statistics at GreenhouseGas.Statistics@energysecurity.gov.uk
 | NOTE: The scope of the factors is defined to be relevant to emissions reporting, although the factors may also be used for other purposes.  Regardless of this, their usage is at the users’ own risk.
=== PAGE 2 ===
# Sheet: Factors by Category
UK Government GHG Conversion Factors for Company Reporting
Factors by Category
Freeze panes are active on this sheet. To turn off freeze panes select the 'View' ribbon then 'Freeze Panes' then 'Unfreeze Panes' or use [Alt W, F].
 |  | Category
ID | Scope | Level 1 | Level 2 | Level 3 | Level 4 | Column Text | UOM | GHG/Unit | GHG Conversion Factor 2026
14_300_3038_9_1 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | Dual purpose 4X4 |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e | 0.00155
14_300_3038_9_2 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | Dual purpose 4X4 |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e of CO2 per unit | 0.00151
14_300_3038_9_3 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | Dual purpose 4X4 |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e of CH4 per unit | 1e-05
14_300_3038_9_4 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | Dual purpose 4X4 |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e of N2O per unit | 3e-05
14_300_3039_9_1 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | Dual purpose 4X4 |  | Battery Electric Vehicle | miles | kg CO2e | 0.00448
14_300_3039_9_2 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | Dual purpose 4X4 |  | Battery Electric Vehicle | miles | kg CO2e of CO2 per unit | 0.00439
14_300_3039_9_3 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | Dual purpose 4X4 |  | Battery Electric Vehicle | miles | kg CO2e of CH4 per unit | 3e-05
14_300_3039_9_4 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | Dual purpose 4X4 |  | Battery Electric Vehicle | miles | kg CO2e of N2O per unit | 6e-05
14_300_3043_4_1 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | MPV |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e | 0.00122
14_300_3043_4_2 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | MPV |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e of CO2 per unit | 0.00119
14_300_3043_4_3 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | MPV |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e of CH4 per unit | 1e-05
14_300_3043_4_4 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | MPV |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e of N2O per unit | 2e-05
14_300_3044_4_1 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | MPV |  | Battery Electric Vehicle | km | kg CO2e | 0.00298
14_300_3044_4_2 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | MPV |  | Battery Electric Vehicle | km | kg CO2e of CO2 per unit | 0.00292
14_300_3044_4_3 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | MPV |  | Battery Electric Vehicle | km | kg CO2e of CH4 per unit | 2e-05
14_300_3044_4_4 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | MPV |  | Battery Electric Vehicle | km | kg CO2e of N2O per unit | 4e-05
14_300_3043_9_1 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | MPV |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e | 0.00198
14_300_3043_9_2 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | MPV |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e of CO2 per unit | 0.00192
14_300_3043_9_3 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | MPV |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e of CH4 per unit | 2e-05
14_300_3043_9_4 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | MPV |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e of N2O per unit | 4e-05
14_300_3044_9_1 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | MPV |  | Battery Electric Vehicle | miles | kg CO2e | 0.00479
14_300_3044_9_2 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | MPV |  | Battery Electric Vehicle | miles | kg CO2e of CO2 per unit | 0.0047
14_300_3044_9_3 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | MPV |  | Battery Electric Vehicle | miles | kg CO2e of CH4 per unit | 3e-05
14_300_3044_9_4 | Scope 3 | UK electricity T&D for EVs | Cars (by market segment) | MPV |  | Battery Electric Vehicle | miles | kg CO2e of N2O per unit | 6e-05
14_301_3051_4_1 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Small car |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e | 0.00178
14_301_3051_4_2 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Small car |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e of CO2 per unit | 0.00175
14_301_3051_4_3 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Small car |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e of CH4 per unit | 1e-05
14_301_3051_4_4 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Small car |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e of N2O per unit | 2e-05
14_301_3052_4_1 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Small car |  | Battery Electric Vehicle | km | kg CO2e | 0.00244
14_301_3052_4_2 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Small car |  | Battery Electric Vehicle | km | kg CO2e of CO2 per unit | 0.00241
14_301_3052_4_3 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Small car |  | Battery Electric Vehicle | km | kg CO2e of CH4 per unit | 1e-05
14_301_3052_4_4 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Small car |  | Battery Electric Vehicle | km | kg CO2e of N2O per unit | 2e-05
14_301_3051_9_1 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Small car |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e | 0.00286
14_301_3051_9_2 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Small car |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e of CO2 per unit | 0.00281
14_301_3051_9_3 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Small car |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e of CH4 per unit | 2e-05
14_301_3051_9_4 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Small car |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e of N2O per unit | 3e-05
14_301_3052_9_1 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Small car |  | Battery Electric Vehicle | miles | kg CO2e | 0.00393
14_301_3052_9_2 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Small car |  | Battery Electric Vehicle | miles | kg CO2e of CO2 per unit | 0.00387
14_301_3052_9_3 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Small car |  | Battery Electric Vehicle | miles | kg CO2e of CH4 per unit | 2e-05
14_301_3052_9_4 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Small car |  | Battery Electric Vehicle | miles | kg CO2e of N2O per unit | 4e-05
14_301_3059_4_1 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Medium car |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e | 0.00069
14_301_3059_4_2 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Medium car |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e of CO2 per unit | 0.00067
14_301_3059_4_3 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Medium car |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e of CH4 per unit | 1e-05
14_301_3059_4_4 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Medium car |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e of N2O per unit | 1e-05
14_301_3060_4_1 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Medium car |  | Battery Electric Vehicle | km | kg CO2e | 0.00254
14_301_3060_4_2 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Medium car |  | Battery Electric Vehicle | km | kg CO2e of CO2 per unit | 0.00249
14_301_3060_4_3 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Medium car |  | Battery Electric Vehicle | km | kg CO2e of CH4 per unit | 2e-05
14_301_3060_4_4 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Medium car |  | Battery Electric Vehicle | km | kg CO2e of N2O per unit | 3e-05
14_301_3059_9_1 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Medium car |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e | 0.0011
14_301_3059_9_2 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Medium car |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e of CO2 per unit | 0.00107
14_301_3059_9_3 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Medium car |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e of CH4 per unit | 1e-05
14_301_3059_9_4 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Medium car |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e of N2O per unit | 2e-05
14_301_3060_9_1 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Medium car |  | Battery Electric Vehicle | miles | kg CO2e | 0.00408
14_301_3060_9_2 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Medium car |  | Battery Electric Vehicle | miles | kg CO2e of CO2 per unit | 0.00401
14_301_3060_9_3 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Medium car |  | Battery Electric Vehicle | miles | kg CO2e of CH4 per unit | 3e-05
14_301_3060_9_4 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Medium car |  | Battery Electric Vehicle | miles | kg CO2e of N2O per unit | 4e-05
14_301_3067_4_1 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Large car |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e | 0.00093
14_301_3067_4_2 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Large car |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e of CO2 per unit | 0.00091
14_301_3067_4_3 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Large car |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e of CH4 per unit | 1e-05
14_301_3067_4_4 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Large car |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e of N2O per unit | 1e-05
14_301_3068_4_1 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Large car |  | Battery Electric Vehicle | km | kg CO2e | 0.00276
14_301_3068_4_2 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Large car |  | Battery Electric Vehicle | km | kg CO2e of CO2 per unit | 0.00271
14_301_3068_4_3 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Large car |  | Battery Electric Vehicle | km | kg CO2e of CH4 per unit | 2e-05
14_301_3068_4_4 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Large car |  | Battery Electric Vehicle | km | kg CO2e of N2O per unit | 3e-05
14_301_3067_9_1 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Large car |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e | 0.00149
14_301_3067_9_2 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Large car |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e of CO2 per unit | 0.00146
14_301_3067_9_3 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Large car |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e of CH4 per unit | 1e-05
14_301_3067_9_4 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Large car |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e of N2O per unit | 2e-05
14_301_3068_9_1 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Large car |  | Battery Electric Vehicle | miles | kg CO2e | 0.00444
14_301_3068_9_2 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Large car |  | Battery Electric Vehicle | miles | kg CO2e of CO2 per unit | 0.00436
14_301_3068_9_3 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Large car |  | Battery Electric Vehicle | miles | kg CO2e of CH4 per unit | 3e-05
14_301_3068_9_4 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Large car |  | Battery Electric Vehicle | miles | kg CO2e of N2O per unit | 5e-05
14_301_3075_4_1 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Average car |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e | 0.00086
14_301_3075_4_2 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Average car |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e of CO2 per unit | 0.00084
14_301_3075_4_3 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Average car |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e of CH4 per unit | 1e-05
14_301_3075_4_4 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Average car |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e of N2O per unit | 1e-05
14_301_3076_4_1 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Average car |  | Battery Electric Vehicle | km | kg CO2e | 0.00266
14_301_3076_4_2 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Average car |  | Battery Electric Vehicle | km | kg CO2e of CO2 per unit | 0.00261
14_301_3076_4_3 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Average car |  | Battery Electric Vehicle | km | kg CO2e of CH4 per unit | 2e-05
14_301_3076_4_4 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Average car |  | Battery Electric Vehicle | km | kg CO2e of N2O per unit | 3e-05
14_301_3075_9_1 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Average car |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e | 0.00139
14_301_3075_9_2 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Average car |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e of CO2 per unit | 0.00136
14_301_3075_9_3 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Average car |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e of CH4 per unit | 1e-05
14_301_3075_9_4 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Average car |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e of N2O per unit | 2e-05
14_301_3076_9_1 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Average car |  | Battery Electric Vehicle | miles | kg CO2e | 0.00429
14_301_3076_9_2 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Average car |  | Battery Electric Vehicle | miles | kg CO2e of CO2 per unit | 0.00421
14_301_3076_9_3 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Average car |  | Battery Electric Vehicle | miles | kg CO2e of CH4 per unit | 3e-05
14_301_3076_9_4 | Scope 3 | UK electricity T&D for EVs | Cars (by size) | Average car |  | Battery Electric Vehicle | miles | kg CO2e of N2O per unit | 5e-05
14_303_3086_14_1 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Plug-in Hybrid Electric Vehicle | tonne.km | kg CO2e
14_303_3086_14_2 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Plug-in Hybrid Electric Vehicle | tonne.km | kg CO2e of CO2 per unit
14_303_3086_14_3 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Plug-in Hybrid Electric Vehicle | tonne.km | kg CO2e of CH4 per unit
14_303_3086_14_4 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Plug-in Hybrid Electric Vehicle | tonne.km | kg CO2e of N2O per unit
14_303_3087_14_1 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Battery Electric Vehicle | tonne.km | kg CO2e | 0.00835
14_303_3087_14_2 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Battery Electric Vehicle | tonne.km | kg CO2e of CO2 per unit | 0.00819
14_303_3087_14_3 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Battery Electric Vehicle | tonne.km | kg CO2e of CH4 per unit | 6e-05
14_303_3087_14_4 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Battery Electric Vehicle | tonne.km | kg CO2e of N2O per unit | 0.0001
14_303_3086_4_1 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e
14_303_3086_4_2 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e of CO2 per unit
14_303_3086_4_3 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e of CH4 per unit
14_303_3086_4_4 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e of N2O per unit
14_303_3087_4_1 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Battery Electric Vehicle | km | kg CO2e | 0.00266
14_303_3087_4_2 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Battery Electric Vehicle | km | kg CO2e of CO2 per unit | 0.00263
14_303_3087_4_3 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Battery Electric Vehicle | km | kg CO2e of CH4 per unit | 1e-05
14_303_3087_4_4 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Battery Electric Vehicle | km | kg CO2e of N2O per unit | 2e-05
14_303_3086_9_1 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e
14_303_3086_9_2 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e of CO2 per unit
14_303_3086_9_3 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e of CH4 per unit
14_303_3086_9_4 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Plug-in Hybrid Electric Vehicle | miles | kg CO2e of N2O per unit
14_303_3087_9_1 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Battery Electric Vehicle | miles | kg CO2e | 0.00428
14_303_3087_9_2 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Battery Electric Vehicle | miles | kg CO2e of CO2 per unit | 0.00423
14_303_3087_9_3 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Battery Electric Vehicle | miles | kg CO2e of CH4 per unit | 2e-05
14_303_3087_9_4 | Scope 3 | UK electricity T&D for EVs | Vans | Class I (up to 1.305 tonnes) |  | Battery Electric Vehicle | miles | kg CO2e of N2O per unit | 3e-05
14_303_3093_14_1 | Scope 3 | UK electricity T&D for EVs | Vans | Class II (1.305 to 1.74 tonnes) |  | Plug-in Hybrid Electric Vehicle | tonne.km | kg CO2e
14_303_3093_14_2 | Scope 3 | UK electricity T&D for EVs | Vans | Class II (1.305 to 1.74 tonnes) |  | Plug-in Hybrid Electric Vehicle | tonne.km | kg CO2e of CO2 per unit
14_303_3093_14_3 | Scope 3 | UK electricity T&D for EVs | Vans | Class II (1.305 to 1.74 tonnes) |  | Plug-in Hybrid Electric Vehicle | tonne.km | kg CO2e of CH4 per unit
14_303_3093_14_4 | Scope 3 | UK electricity T&D for EVs | Vans | Class II (1.305 to 1.74 tonnes) |  | Plug-in Hybrid Electric Vehicle | tonne.km | kg CO2e of N2O per unit
14_303_3094_14_1 | Scope 3 | UK electricity T&D for EVs | Vans | Class II (1.305 to 1.74 tonnes) |  | Battery Electric Vehicle | tonne.km | kg CO2e | 0.01625
14_303_3094_14_2 | Scope 3 | UK electricity T&D for EVs | Vans | Class II (1.305 to 1.74 tonnes) |  | Battery Electric Vehicle | tonne.km | kg CO2e of CO2 per unit | 0.01605
14_303_3094_14_3 | Scope 3 | UK electricity T&D for EVs | Vans | Class II (1.305 to 1.74 tonnes) |  | Battery Electric Vehicle | tonne.km | kg CO2e of CH4 per unit | 7e-05
14_303_3094_14_4 | Scope 3 | UK electricity T&D for EVs | Vans | Class II (1.305 to 1.74 tonnes) |  | Battery Electric Vehicle | tonne.km | kg CO2e of N2O per unit | 0.00013
14_303_3093_4_1 | Scope 3 | UK electricity T&D for EVs | Vans | Class II (1.305 to 1.74 tonnes) |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e
14_303_3093_4_2 | Scope 3 | UK electricity T&D for EVs | Vans | Class II (1.305 to 1.74 tonnes) |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e of CO2 per unit
14_303_3093_4_3 | Scope 3 | UK electricity T&D for EVs | Vans | Class II (1.305 to 1.74 tonnes) |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e of CH4 per unit
14_303_3093_4_4 | Scope 3 | UK electricity T&D for EVs | Vans | Class II (1.305 to 1.74 tonnes) |  | Plug-in Hybrid Electric Vehicle | km | kg CO2e of N2O per unit
14_303_3094_4_1 | Scope 3 | UK electricity T&D for EVs | Vans | Class II (1.305 to 1.74 tonnes) |  | Battery Electric Vehicle | km | kg CO2e | 0.00368
